geo_key,latitude,longitude
"Thiruvallur,Chennai, Salem, Tamil Nadu, India",13.1123034,80.1471697
"Suruyur,Trichy, Salem, Tamil Nadu, India",,
"Ganapathy Pudur,Coimbatore, Salem, Tamil Nadu, India",11.0618797,76.9331274
"Perumbulur,Trichy, Salem, Tamil Nadu, India",,
"Thimmasamudram,Chennai, Salem, Tamil Nadu, India",,
"Kannan Nagar,Coimbatore, Salem, Tamil Nadu, India",,
"Kollacheri,Chennai, Salem, Tamil Nadu, India",,
"karungulam,Madurai, Salem, Tamil Nadu, India",,
"Gunduperumbedu,Chennai, Salem, Tamil Nadu, India",,
"Viralimalai,Trichy, Salem, Tamil Nadu, India",10.6075417,78.5468252
"Sengipatti,Thanjavur, Salem, Tamil Nadu, India",10.7108806,78.9558388
"Mahalaksmi Nagar,Trichy, Salem, Tamil Nadu, India",,
"Kinathukadavu,Coimbatore, Salem, Tamil Nadu, India",10.8284322,77.0254459
"Melur,Madurai, Salem, Tamil Nadu, India",10.0858443,78.3560235
"Kodikulam,Madurai, Salem, Tamil Nadu, India",9.957566,78.1562863
"Cheyyar,Kancheepuram, Salem, Tamil Nadu, India",12.7167167,79.6174402
"Enathur,Chennai, Salem, Tamil Nadu, India",,
"Kidaripatti,Madurai, Salem, Tamil Nadu, India",10.0638776,78.259711
"chittampatti,Madurai, Salem, Tamil Nadu, India",9.9836333,78.2344794
"Kattavakkam,Chennai, Salem, Tamil Nadu, India",,
"Seelanaickenpatti,Salem, Salem, Tamil Nadu, India",11.6225098,78.1441326
"Guduvancheri,Chennai, Salem, Tamil Nadu, India",12.8439997,80.0603546
"Maravaneri,Salem, Salem, Tamil Nadu, India",11.6639441,78.1632265
"Alagapuram,Salem, Salem, Tamil Nadu, India",11.6861722,78.148412
"Horamavu,Bangalore, Salem, Tamil Nadu, India",13.0273312,77.6601508
"Kallar,Munnar, Salem, Tamil Nadu, India",9.8235826,77.1523741
"Hans Pal,Bhubaneswar, Salem, Tamil Nadu, India",,
"Kalikapur,Kolkata, Salem, Tamil Nadu, India",22.5053017,88.4009957
"Yercaud,Salem, Salem, Tamil Nadu, India",11.7852074,78.2075392
"Charholi Budruk,Pune, Salem, Tamil Nadu, India",18.6531399,73.9079046
"Mundhwa,Pune, Salem, Tamil Nadu, India",18.5343218,73.9298264
"Manikonda,Hyderabad, Salem, Tamil Nadu, India",17.3999951,78.3861689
"Vile Parle East,Mumbai, Salem, Tamil Nadu, India",19.1031465,72.8467877
"Yadagirigutta,Hyderabad, Salem, Tamil Nadu, India",,
"Alandi,Pune, Salem, Tamil Nadu, India",18.6772446,73.8981129
"Ambattur,Chennai, Salem, Tamil Nadu, India",13.1193746,80.1507648
"JP Nagar,Bangalore, Salem, Tamil Nadu, India",12.9096941,77.5866067
"Karapakkam,Chennai, Salem, Tamil Nadu, India",12.9117073,80.2277203
"Velachery,Chennai, Salem, Tamil Nadu, India",12.9801655,80.2228506
"Nanganallur,Chennai, Salem, Tamil Nadu, India",12.9801242,80.184902
"Thoraipakkam,Chennai, Salem, Tamil Nadu, India",12.948567,80.1956323
"Suramangalam,Salem, Salem, Tamil Nadu, India",11.6753878,78.1193157
"Sankar Nagar,Salem, Salem, Tamil Nadu, India",11.5862984,77.8355021
"Pammal,Chennai, Salem, Tamil Nadu, India",13.0347902,80.1994677
"Annathanapatti,Salem, Salem, Tamil Nadu, India",11.6417081,78.1406484
"Salem,Salem, Salem, Tamil Nadu, India",11.6551982,78.1581771
"Suthamalli,Tirunelveli, Tirunelveli, Tamil Nadu, India",8.6990385,77.6325851
"Maharaja Nagar,Tirunelveli, Tirunelveli, Tamil Nadu, India",8.7074342,77.7523255
"Vedapatti,Coimbatore, Tirunelveli, Tamil Nadu, India",,
"Thirumal Nagar,Tirunelveli, Tirunelveli, Tamil Nadu, India",,
"Kodeeswaran Nagar,Tirunelveli, Tirunelveli, Tamil Nadu, India",8.7263656,77.6752006
"Gorwa,Vadodara, Tirunelveli, Tamil Nadu, India",22.3354934,73.148582
"Melapalayam,Tirunelveli, Tirunelveli, Tamil Nadu, India",8.700881,77.7159547
"Krishnapuram,Tirunelveli, Tirunelveli, Tamil Nadu, India",8.6892834,77.8057267
"Odatarpatti,Tirunelveli, Tirunelveli, Tamil Nadu, India",,
"Thoothukudi,Thoothukudi, Tirunelveli, Tamil Nadu, India",8.8052602,78.1452745
"Tirunelveli Junction,Tirunelveli, Tirunelveli, Tamil Nadu, India",8.7312234,77.708336
"Perumal Puram,Tirunelveli, Tirunelveli, Tamil Nadu, India",,
"Palayamkottai,Tirunelveli, Tirunelveli, Tamil Nadu, India",8.719652,77.7644324
"Rahmath Nagar,Tirunelveli, Tirunelveli, Tamil Nadu, India",,
"Puthukulam,Tirunelveli, Tirunelveli, Tamil Nadu, India",,
"Bagalur,Hosur, Tirunelveli, Tamil Nadu, India",12.8310442,77.865842
"East Tambaram,Chennai, Tirunelveli, Tamil Nadu, India",12.9303475,80.1324472
"Thirumazhisai,Chennai, Tirunelveli, Tamil Nadu, India",,
"Singadivakkam,Kancheepuram, Tirunelveli, Tamil Nadu, India",12.8739962,79.7929868
"Walajapet,Vellore, Tirunelveli, Tamil Nadu, India",12.9291275,79.3638137
"Kanchipuram,Chennai, Tirunelveli, Tamil Nadu, India",12.8483107,79.705073
"Nellai,Tirunelveli, Tirunelveli, Tamil Nadu, India",8.7284271,77.7112925
"Kundrathur,Chennai, Tirunelveli, Tamil Nadu, India",13.0306501,80.1529176
"Red Hills,Chennai, Tirunelveli, Tamil Nadu, India",13.1649493,80.1816203
"Nenmeli,Chennai, Tirunelveli, Tamil Nadu, India",,
"Katpadi,Vellore, Tirunelveli, Tamil Nadu, India",13.0435051,79.2404096
"Sithalapakkam,Chennai, Vellore, Tamil Nadu, India",12.8917047,80.1851133
"Nilavoor,Yelagiri, Vellore, Tamil Nadu, India",,
"Thiruninravur,Chennai, Vellore, Tamil Nadu, India",13.2622679,80.0280928
"T Nagar,Chennai, Vellore, Tamil Nadu, India",13.0294483,80.2309064
"Chidambaram Nagar Ramapuram,Chennai, Vellore, Tamil Nadu, India",,
"Yelagiri,Vellore, Vellore, Tamil Nadu, India",,
"Ambattur,Chennai, Vellore, Tamil Nadu, India",13.1193746,80.1507648
"Tambaram,Chennai, Vellore, Tamil Nadu, India",12.920695,80.1968278
"Anna Nagar,Chennai, Vellore, Tamil Nadu, India",13.0872004,80.2164421
"Perumbakkam,Chennai, Vellore, Tamil Nadu, India",12.9050095,80.1968629
"Panapakkam,Vellore, Vellore, Tamil Nadu, India",12.92373,79.5692632
"Yelahanka,Bangalore, Vellore, Tamil Nadu, India",13.1006982,77.5963454
"Lakshmipuram,Guntur, Vellore, Tamil Nadu, India",16.0920187,80.4594709
"Arakkonam,Vellore, Vellore, Tamil Nadu, India",13.0744037,79.6715774
"Thiruvallur,Chennai, Vellore, Tamil Nadu, India",13.1123034,80.1471697
"Maduranthakam,Chennai, Vellore, Tamil Nadu, India",12.5113799,79.8853978
"Velachery,Chennai, Vellore, Tamil Nadu, India",12.9801655,80.2228506
"Gummidipundi,Chennai, Vellore, Tamil Nadu, India",,
"Muthukadu,Chennai, Vellore, Tamil Nadu, India",,
"Old Pallavaram,Chennai, Vellore, Tamil Nadu, India",,
"Sevvapet,Chennai, Vellore, Tamil Nadu, India",13.1293328,79.9702214
"Saligramam,Chennai, Vellore, Tamil Nadu, India",13.0583406,80.1985327
"Mannivakkam,Chennai, Vellore, Tamil Nadu, India",12.891725,80.0681227
"Porur,Chennai, Vellore, Tamil Nadu, India",13.0320131,80.158304
"Kovilambakkam,Chennai, Vellore, Tamil Nadu, India",12.9392427,80.1825888
"Acharapakkam,Chennai, Vellore, Tamil Nadu, India",,
"Tindivanam,Viluppuram, Vellore, Tamil Nadu, India",12.2291607,79.6515314
"Katpadi,Vellore, Vellore, Tamil Nadu, India",13.0435051,79.2404096
"Miyapur,Hyderabad, Hyderabad, Telangana, India",17.4981608,78.3567628
"Sainikpuri,Hyderabad, Hyderabad, Telangana, India",17.4892154,78.5424889
"Saroornagar,Hyderabad, Hyderabad, Telangana, India",17.3611655,78.5387443
"Yousufguda,Hyderabad, Hyderabad, Telangana, India",17.4387499,78.4279866
"Srinagar Colony,Hyderabad, Hyderabad, Telangana, India",17.431231,78.4337951
"Attapur,Hyderabad, Hyderabad, Telangana, India",17.3672244,78.4307278
"Alwal,Hyderabad, Hyderabad, Telangana, India",17.5022292,78.5088584
"Kothapet,Hyderabad, Hyderabad, Telangana, India",17.375832,78.5409138
"Moti Nagar,Hyderabad, Hyderabad, Telangana, India",17.4508069,78.422242
"Chikkabanavara,Bangalore, Hyderabad, Telangana, India",13.0714159,77.5099924
"Jalahalli West,Bangalore, Hyderabad, Telangana, India",13.045979,77.5222447
"Bommanahalli,Bangalore, Hyderabad, Telangana, India",12.9034582,77.6230028
"Musheerabad,Hyderabad, Hyderabad, Telangana, India",17.4191423,78.4985732
"Nacharam,Hyderabad, Hyderabad, Telangana, India",17.4284936,78.5528098
"Sunkadakatte,Bangalore, Hyderabad, Telangana, India",12.9951556,77.5022163
"Pudur,Hyderabad, Hyderabad, Telangana, India",,
"LB Nagar,Hyderabad, Hyderabad, Telangana, India",17.3501617,78.5510938
"JP Nagar,Bangalore, Hyderabad, Telangana, India",12.9096941,77.5866067
"Himayath Nagar,Hyderabad, Hyderabad, Telangana, India",17.3984765,78.4864741
"Yelahanka,Bangalore, Hyderabad, Telangana, India",13.1006982,77.5963454
"Whitefield,Bangalore, Hyderabad, Telangana, India",12.9963995,77.7614229
"Ramanthapur,Hyderabad, Hyderabad, Telangana, India",17.3885044,78.5371677
"Tarnaka,Hyderabad, Hyderabad, Telangana, India",17.4285479,78.5379433
"Alkapur Township,Hyderabad, Hyderabad, Telangana, India",,
"Kollur,Hyderabad, Hyderabad, Telangana, India",,
"Manikonda,Hyderabad, Hyderabad, Telangana, India",17.3999951,78.3861689
"Narsingi,Hyderabad, Hyderabad, Telangana, India",17.3996471,78.351242
"Bandlaguda Jagir,Hyderabad, Hyderabad, Telangana, India",17.3719459,78.4050471
"Kondapur,Hyderabad, Hyderabad, Telangana, India",17.4587912,78.3730556
"Gachibowli,Hyderabad, Hyderabad, Telangana, India",17.4436222,78.3519638
"Hoodi,Bangalore, Hyderabad, Telangana, India",12.9959233,77.7192796
"Madhapur,Hyderabad, Hyderabad, Telangana, India",17.4408924,78.3916304
"Appa junction,Hyderabad, Hyderabad, Telangana, India",,
"Banaswadi,Bangalore, Hyderabad, Telangana, India",13.0141618,77.6518539
"Rajendranagar Mandal,Hyderabad, Hyderabad, Telangana, India",17.3615965,78.4276746
"C V Raman Nagar,Bangalore, Hyderabad, Telangana, India",12.9856478,77.6649767
"Bannerghatta Road,Bangalore, Hyderabad, Telangana, India",12.9490578,77.6028779
"Gottigere,Bangalore, Hyderabad, Telangana, India",12.8565317,77.5877237
"KR Puram,Bangalore, Hyderabad, Telangana, India",13.007516,77.695935
"Phase 8th JP Nagar,Bangalore, Hyderabad, Telangana, India",12.9104179,77.5950737
"Singapura,Bangalore, Hyderabad, Telangana, India",13.0819544,77.5550718
"Hennur,Bangalore, Hyderabad, Telangana, India",13.037077,77.6413572
"Sanath Nagar,Hyderabad, Hyderabad, Telangana, India",17.4522594,78.4446705
"Khar West,Mumbai, Hyderabad, Telangana, India",19.0612409,72.8245069
"Balanagar,Hyderabad, Hyderabad, Telangana, India",17.4768224,78.4219645
"Madivala,Bangalore, Hyderabad, Telangana, India",12.9214542,77.6211213
"Singasandra,Bangalore, Hyderabad, Telangana, India",12.8787382,77.642089
"Frazer Town,Bangalore, Hyderabad, Telangana, India",12.9975851,77.6136744
"Hosur Road,Bangalore, Hyderabad, Telangana, India",12.9225076,77.6193904
"New Thippasandra,Bangalore, Hyderabad, Telangana, India",12.9761264,77.660815
"Bandra West,Mumbai, Hyderabad, Telangana, India",19.0583358,72.8302669
"West Marredpally,Hyderabad, Hyderabad, Telangana, India",17.45121,78.5020964
"Patancheru,Hyderabad, Hyderabad, Telangana, India",17.5286092,78.2674254
"Kokapet,Hyderabad, Hyderabad, Telangana, India",17.4042541,78.3305213
"Uppal,Hyderabad, Hyderabad, Telangana, India",17.4025091,78.5612562
"Electronics City Phase 1,Bangalore, Hyderabad, Telangana, India",12.8401734,77.6595099
"Sheelanagar,Visakhapatnam, Hyderabad, Telangana, India",17.7523509,83.1781533
"Nallagandla,Hyderabad, Hyderabad, Telangana, India",17.4774828,78.3060359
"Maheshwaram,Hyderabad, Hyderabad, Telangana, India",17.3158544,78.4828417
"Tukkuguda,Hyderabad, Hyderabad, Telangana, India",17.3836154,78.4036544
"P Janardhan Reddy Nagar,Hyderabad, Hyderabad, Telangana, India",17.4947961,78.3282759
"Srisailam Highway,Hyderabad, Hyderabad, Telangana, India",17.3232946,78.480139
"Kukatpally,Hyderabad, Hyderabad, Telangana, India",17.4930841,78.4054408
"Warangal,Warangal, Hyderabad, Telangana, India",17.9820644,79.5970954
"Hyder Nagar,Hyderabad, Hyderabad, Telangana, India",17.5014133,78.3842003
"Osman Nagar,Hyderabad, Hyderabad, Telangana, India",17.4418133,78.2782231
"Puppalaguda,Hyderabad, Hyderabad, Telangana, India",17.3999951,78.3861689
"Tellapur,Hyderabad, Hyderabad, Telangana, India",17.4533558,78.2905362
"Gajularamaram,Hyderabad, Hyderabad, Telangana, India",17.5271759,78.4200077
"Rampally,Hyderabad, Hyderabad, Telangana, India",17.4644896,78.6489825
"Mallapur,Hyderabad, Hyderabad, Telangana, India",17.4405369,78.5788551
"Pocharam,Hyderabad, Hyderabad, Telangana, India",17.4328754,78.6544815
"Lakshmiguda,Hyderabad, Hyderabad, Telangana, India",,
"Ghatkesar,Hyderabad, Hyderabad, Telangana, India",17.4180477,78.6323835
"Shambipur,Hyderabad, Hyderabad, Telangana, India",,
"Sambhupur,Hyderabad, Hyderabad, Telangana, India",,
"Dundigal,Hyderabad, Hyderabad, Telangana, India",17.5062095,78.5051076
"Ahmedguda,Hyderabad, Hyderabad, Telangana, India",,
"Gundlapochampally,Hyderabad, Hyderabad, Telangana, India",,
"Kushaiguda,Hyderabad, Hyderabad, Telangana, India",17.4825451,78.5726444
"Jeedimetla,Hyderabad, Hyderabad, Telangana, India",17.519687,78.4468876
"Kowkur,Hyderabad, Hyderabad, Telangana, India",17.5248934,78.5355319
"Nagaram,Hyderabad, Hyderabad, Telangana, India",17.4910113,78.613677
"Cherlapalli,Hyderabad, Hyderabad, Telangana, India",17.4590351,78.6043469
"Gagillapur,Hyderabad, Hyderabad, Telangana, India",,
"Quthbullapur,Hyderabad, Hyderabad, Telangana, India",17.4966655,78.4606445
"Begumpet,Hyderabad, Hyderabad, Telangana, India",17.446195,78.463016
"Ameenpur,Hyderabad, Hyderabad, Telangana, India",17.5236905,78.3317297
"Hayathnagar,Hyderabad, Hyderabad, Telangana, India",17.3281147,78.6045399
"Azamabad,Hyderabad, Hyderabad, Telangana, India",17.4040194,78.5043767
"Jubilee Hills,Hyderabad, Hyderabad, Telangana, India",17.4308362,78.4102882
"Shamirpet,Hyderabad, Hyderabad, Telangana, India",17.571258,78.5587186
"Hyder Shah Kote,Hyderabad, Hyderabad, Telangana, India",,
"Badesahebguda,Hyderabad, Hyderabad, Telangana, India",,
"Jogani,Hyderabad, Hyderabad, Telangana, India",,
"Yapral,Hyderabad, Hyderabad, Telangana, India",17.5030543,78.5407976
"Banjara Hills,Hyderabad, Hyderabad, Telangana, India",17.4177464,78.4399014
"Secunderabad,Hyderabad, Hyderabad, Telangana, India",17.4337246,78.5006827
"SD Road,Hyderabad, Hyderabad, Telangana, India",17.4230639,78.346391
"Shaikpet,Hyderabad, Hyderabad, Telangana, India",17.4057955,78.4006536
"Hitech City,Hyderabad, Hyderabad, Telangana, India",17.469728,78.3852406
"Somajiguda,Hyderabad, Hyderabad, Telangana, India",17.4255053,78.4585197
"Nizampet,Hyderabad, Hyderabad, Telangana, India",17.5032764,78.3882804
"Gannavaram,Vijayawada, Hyderabad, Telangana, India",16.5133305,80.7076296
"Ameerpet,Hyderabad, Hyderabad, Telangana, India",17.4375012,78.4482505
"Devanahalli,Bangalore, Hyderabad, Telangana, India",13.2483502,77.7134377
"Kavadiguda,Hyderabad, Hyderabad, Telangana, India",17.4227022,78.4917695
"Nandagiri Hills,Hyderabad, Hyderabad, Telangana, India",17.4236318,78.406941
"Vasanth Nagar,Bangalore, Hyderabad, Telangana, India",12.9921738,77.591459
"Toli Chowki,Hyderabad, Hyderabad, Telangana, India",,
"Suchitra Circle,Hyderabad, Hyderabad, Telangana, India",,
"Hafeezpet,Hyderabad, Hyderabad, Telangana, India",17.4834409,78.3611316
"Kompally,Hyderabad, Hyderabad, Telangana, India",17.5354868,78.5096979
"Trimulgherry,Hyderabad, Hyderabad, Telangana, India",17.4639543,78.4837317
"Bachupally,Hyderabad, Hyderabad, Telangana, India",17.536648,78.3644736
"Electronic City,Bangalore, Hyderabad, Telangana, India",12.8487599,77.648253
"Kanajiguda,Hyderabad, Hyderabad, Telangana, India",17.4898895,78.4979424
"Manchirevula,Hyderabad, Hyderabad, Telangana, India",17.3806032,78.3456848
"Financial District,Hyderabad, Hyderabad, Telangana, India",17.4042541,78.3305213
"Savaravilli,Visakhapatnam, Hyderabad, Telangana, India",17.9703589,83.39232
"Bhogapuram,Visakhapatnam, Hyderabad, Telangana, India",,
"Erandwane,Pune, Hyderabad, Telangana, India",18.5087486,73.8318432
"SriSialam Highway,Hyderabad, Hyderabad, Telangana, India",,
"Kadthal,Hyderabad, Hyderabad, Telangana, India",,
"Amangal,Hyderabad, Hyderabad, Telangana, India",,
"Talakondapalle,Hyderabad, Hyderabad, Telangana, India",,
"Chanda Nagar,Hyderabad, Hyderabad, Telangana, India",17.4534764,78.3943669
"Shamshabad,Hyderabad, Hyderabad, Telangana, India",17.2627038,78.388111
"Nanakram Guda,Hyderabad, Hyderabad, Telangana, India",,
"Kistareddypet,Hyderabad, Hyderabad, Telangana, India",,
"Bowrampet,Hyderabad, Hyderabad, Telangana, India",17.5457451,78.3970359
"Mallampet,Hyderabad, Hyderabad, Telangana, India",,
"Beeramguda,Hyderabad, Hyderabad, Telangana, India",17.5091218,78.3004614
"Bahadurpally,Hyderabad, Hyderabad, Telangana, India",,
"Kalasiguda,Hyderabad, Hyderabad, Telangana, India",,
"Halasuru,Bangalore, Hyderabad, Telangana, India",12.9778793,77.6246697
"Padmarao Nagar,Hyderabad, Hyderabad, Telangana, India",17.4256007,78.5085153
"Kismatpur,Hyderabad, Hyderabad, Telangana, India",17.3316182,78.4033571
"Old Bowenpally,Hyderabad, Hyderabad, Telangana, India",17.4772245,78.4849389
"Vidyanagar,Hyderabad, Hyderabad, Telangana, India",17.4019354,78.5095814
"Prashanth Nagar,Hyderabad, Hyderabad, Telangana, India",17.4061779,78.5598445
"Mehdipatnam,Hyderabad, Hyderabad, Telangana, India",17.3942627,78.4342514
"Baner,Pune, Hyderabad, Telangana, India",18.5642431,73.7768573
"Madinaguda,Hyderabad, Hyderabad, Telangana, India",17.4917948,78.342306
"Kolapakkam,Chennai, Hyderabad, Telangana, India",13.0097074,80.1528994
"Baner-Balewadi Road,Pune, Hyderabad, Telangana, India",18.5741788,73.7731743
"Iyyappanthangal,Chennai, Hyderabad, Telangana, India",,
"Manewada,Nagpur, Hyderabad, Telangana, India",21.108635,79.1035461
"Behala,Kolkata, Hyderabad, Telangana, India",22.501572,88.3209435
"Nanganallur,Chennai, Hyderabad, Telangana, India",12.9801242,80.184902
"Kothur,Hyderabad, Hyderabad, Telangana, India",17.1438391,78.262652
"Nandigaon,Hyderabad, Hyderabad, Telangana, India",17.1185749,78.2519325
"Vizag,Visakhapatnam, Hyderabad, Telangana, India",17.6935526,83.2921297
"Yadagirigutta,Hyderabad, Hyderabad, Telangana, India",,
"Dorathota,Visakhapatnam, Hyderabad, Telangana, India",,
"Bhanur,Hyderabad, Hyderabad, Telangana, India",,
"Adibatla,Hyderabad, Hyderabad, Telangana, India",,
"Patancheru Industrial Area,Hyderabad, Hyderabad, Telangana, India",,
"Bibinagar,Hyderabad, Hyderabad, Telangana, India",,
"Shadnagar,Hyderabad, Hyderabad, Telangana, India",17.0943572,78.2091059
"Srikakulam,Visakhapatnam, Hyderabad, Telangana, India",,
"Akkireddipalem,Visakhapatnam, Hyderabad, Telangana, India",17.8331235,83.2294383
"Akkayyapalem,Visakhapatnam, Hyderabad, Telangana, India",17.7381861,83.2991551
"Indresham,Hyderabad, Hyderabad, Telangana, India",17.5375596,78.2628542
"Shankarpalli Road,Hyderabad, Hyderabad, Telangana, India",,
"Velimela,Hyderabad, Hyderabad, Telangana, India",,
"Keesara,Hyderabad, Hyderabad, Telangana, India",17.5019582,78.5887178
"Sangareddy,Hyderabad, Hyderabad, Telangana, India",17.5277951,78.267446
"Rudraram,Hyderabad, Hyderabad, Telangana, India",,
"Yacharam,Hyderabad, Hyderabad, Telangana, India",,
"Medchal,Hyderabad, Hyderabad, Telangana, India",17.3630295,78.5768953
"AS Rao Nagar,Hyderabad, Hyderabad, Telangana, India",17.4798689,78.5509653
"Mokila,Hyderabad, Hyderabad, Telangana, India",,
"Sultanpur,Hyderabad, Hyderabad, Telangana, India",,
"Isnapur,Hyderabad, Hyderabad, Telangana, India",,
"Muthangi,Hyderabad, Hyderabad, Telangana, India",,
"Chitkul,Hyderabad, Hyderabad, Telangana, India",,
"Malkajgiri,Hyderabad, Hyderabad, Telangana, India",17.4511764,78.5368997
"Mansanpally,Hyderabad, Hyderabad, Telangana, India",,
"Karimnagar,Karimnagar, Karimnagar, Telangana, India",18.4348122,79.1328042
"Velimela,Hyderabad, Karimnagar, Telangana, India",,
"Ramachandrapuram,Karimnagar, Karimnagar, Telangana, India",,
"Shankarpally,Hyderabad, Karimnagar, Telangana, India",,
"Cherlapalli,Nalgonda, Nalgonda, Telangana, India",,
"Hayathnagar,Hyderabad, Nalgonda, Telangana, India",17.3281147,78.6045399
"Bhuvanagiri,Hyderabad, Nalgonda, Telangana, India",,
"Defence Colony JJ Nagar,Hyderabad, Nalgonda, Telangana, India",17.3176682,78.6117136
"Medchal,Hyderabad, Nalgonda, Telangana, India",17.3630295,78.5768953
"Chilkoor,Hyderabad, Nalgonda, Telangana, India",,
"Moinabad,Hyderabad, Nalgonda, Telangana, India",17.352924,78.3391396
"Proddutur,Hyderabad, Nalgonda, Telangana, India",,
"Mokila,Hyderabad, Nalgonda, Telangana, India",,
"Aler,Nalgonda, Nalgonda, Telangana, India",,
"Shamirpet,Hyderabad, Nalgonda, Telangana, India",17.571258,78.5587186
"Shadnagar,Hyderabad, Nalgonda, Telangana, India",17.0943572,78.2091059
"Yadagirigutta,Hyderabad, Nalgonda, Telangana, India",,
"Anantharam,Hyderabad, Nalgonda, Telangana, India",,
"Adibatla,Hyderabad, Nalgonda, Telangana, India",,
"Kollur,Hyderabad, Nalgonda, Telangana, India",,
"Nalgonda,Nalgonda, Nalgonda, Telangana, India",17.0504406,79.2669235
"Srisailam Highway,Hyderabad, Nalgonda, Telangana, India",17.3232946,78.480139
"Atchutapuram,Visakhapatnam, Nalgonda, Telangana, India",17.5603184,82.9774949
"Ghatkesar,Hyderabad, Nalgonda, Telangana, India",17.4180477,78.6323835
"Srikakulam,Visakhapatnam, Nalgonda, Telangana, India",,
"Kothur,Hyderabad, Nalgonda, Telangana, India",17.1438391,78.262652
"Chandmari,Agartala, Agartala, Tripura, India",,
"Indranagar,Agartala, Agartala, Tripura, India",,
"Kashipur,Agartala, Agartala, Tripura, India",,
"Chamrawali Bodaki,Greater Noida, Agra, Uttar Pradesh, India",,
"Sector 106,Gurgaon, Agra, Uttar Pradesh, India",28.5060806,76.9967796
"Sector 104,Gurgaon, Agra, Uttar Pradesh, India",28.4795324,76.9937197
"Shastri Puram,Agra, Agra, Uttar Pradesh, India",,
"Sector 80,Faridabad, Agra, Uttar Pradesh, India",28.4031478,77.3105561
"Surajpur,Greater Noida, Agra, Uttar Pradesh, India",28.5106528,77.4786055
"Sector 115,Mohali, Agra, Uttar Pradesh, India",30.7103678,76.6533279
"Sushant Lok 3,Gurgaon, Agra, Uttar Pradesh, India",28.464228,77.076724
"Agra Shamshabad Raja Kherah Marg,Agra, Agra, Uttar Pradesh, India",,
"Manesar,Gurgaon, Agra, Uttar Pradesh, India",28.3247096,76.9263787
"Sector 103,Gurgaon, Agra, Uttar Pradesh, India",28.493087,76.9866453
"Sushant Lok,Gurgaon, Agra, Uttar Pradesh, India",28.4706634,77.0798127
"Sector 88A,Gurgaon, Agra, Uttar Pradesh, India",28.4337898,76.9539433
"Golf Course Extension Road,Gurgaon, Agra, Uttar Pradesh, India",28.4090032,77.0658497
"Gautam budh nagar,Greater Noida, Agra, Uttar Pradesh, India",28.4492122,77.5281018
"Sector 114,Gurgaon, Agra, Uttar Pradesh, India",28.5327129,77.0122454
"Fatehabad Road,Agra, Agra, Uttar Pradesh, India",27.1610983,78.0407827
"Bhopa-Shukrataal Road,Muzaffarnagar, Agra, Uttar Pradesh, India",,
"Eta 2,Greater Noida, Agra, Uttar Pradesh, India",28.4944428,77.5285251
"Hosur Road,Bangalore, Agra, Uttar Pradesh, India",12.9225076,77.6193904
"Sector 92,Gurgaon, Agra, Uttar Pradesh, India",28.4089049,76.9155232
"Ashiyana Colony,Lucknow, Agra, Uttar Pradesh, India",,
"Worli,Mumbai, Agra, Uttar Pradesh, India",19.0117388,72.8178706
"Koramangala,Bangalore, Agra, Uttar Pradesh, India",12.9357366,77.624081
"Sector 56,Gurgaon, Agra, Uttar Pradesh, India",28.4253232,77.0985157
"Sector 86,Gurgaon, Agra, Uttar Pradesh, India",28.3981205,76.9411257
"HAL Old Airport Road,Bangalore, Agra, Uttar Pradesh, India",12.9628509,77.6273702
"Vaishali,Ghaziabad, Agra, Uttar Pradesh, India",28.6496701,77.339575
"Chhattarpur,New Delhi, Agra, Uttar Pradesh, India",28.5033155,77.1787621
"Bannerghatta Road,Bangalore, Agra, Uttar Pradesh, India",12.9490578,77.6028779
"Sector 52,Gurgaon, Agra, Uttar Pradesh, India",28.4368166,77.0795276
"Sector 83,Gurgaon, Agra, Uttar Pradesh, India",28.3981087,76.9732873
"Sector 43,Gurgaon, Agra, Uttar Pradesh, India",28.4548735,77.0858864
"Sector 18,Noida, Agra, Uttar Pradesh, India",28.5705399,77.3228931
"Sector 57,Gurgaon, Agra, Uttar Pradesh, India",28.4232478,77.0804487
"Kundli,Sonipat, Agra, Uttar Pradesh, India",28.8696747,77.1198167
"Laxmi Nagar,New Delhi, Agra, Uttar Pradesh, India",28.576794,77.2062778
"Shastri Nagar,Ghaziabad, Agra, Uttar Pradesh, India",28.6712813,77.4604051
"Sahibabad,Ghaziabad, Agra, Uttar Pradesh, India",28.6676672,77.3681893
"Kanpur Gwalior Bypass Road,Jhansi, Agra, Uttar Pradesh, India",,
"NH-58,Meerut, Agra, Uttar Pradesh, India",28.9644308,77.6557111
"Sushant Lok 2,Gurgaon, Agra, Uttar Pradesh, India",28.4227953,77.0868304
"Kanth Road,Moradabad, Agra, Uttar Pradesh, India",,
"ZIRAKPUR,Zirakpur, Agra, Uttar Pradesh, India",30.65847,76.8296536
"Palam Vihar,Gurgaon, Agra, Uttar Pradesh, India",28.4983353,77.0203007
"Sector 91,Gurgaon, Agra, Uttar Pradesh, India",28.4007588,76.9210802
"Tronica City,Ghaziabad, Agra, Uttar Pradesh, India",28.7829844,77.2680521
"Shahapur,Thane, Agra, Uttar Pradesh, India",19.4517936,73.3265956
"Sector 22,Gurgaon, Agra, Uttar Pradesh, India",28.506318,77.0655182
"Sohna,Gurgaon, Agra, Uttar Pradesh, India",28.3241636,77.0848644
